world_rank,university_name,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,international_students,year,continent,female_ratio,male_ratio,lat,lon,cost_of_living,international_ratio,Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 
135,University of Oslo,Norway,43.3,68.2,44.7,75.5,38.3,55.1,27139,18.8,18%,2016,Europe,,,59.94,10.7217,1080.593,0.18,-0.753607203136875,-2.11747980296547,0.600823948147206,1.31090807777723,0.18193052945104,-0.035425792242161
136,Stockholm University,Sweden,34.1,48.5,51.2,82.5,31.1,54.8,31715,23.7,8%,2016,Europe,62,38,59.3633336,18.0587943,765.585,0.08,-0.157066187224837,-0.535448889383287,-1.01968192103521,0.573186295667299,-0.027469183545162,-0.725238477922003
137,University of Alberta,Canada,46.4,80.7,48.1,63.6,47.4,54.7,36299,21.6,23%,2016,North America,55,45,53.5238572,-113.5228267,695.607,0.23,-0.486983399416627,-0.546131793064959,-0.041784229259893,-1.01823861173188,0.585329752005983,0.058577430546808
138,Chinese University of Hong Kong,Hong Kong,41.5,81.1,48.5,68.4,37.5,54.5,17916,10.2,22%,2016,Asia,53,47,22.4163,114.2109,836.098,0.22,-0.470925780459296,-1.43119512369087,0.03400829284788,-0.294400631621784,0.555901909632301,-0.167893475195666
138,Karlsruhe Institute of Technology,Germany,37.7,56.7,47.5,73.8,99.5,54.5,25294,24.6,16%,2016,Europe,26,74,49.1018438,8.4331256,723.534,0.16,-0.896235702368277,0.859484825253929,1.24928321444801,-0.567761815183674,-1.32807879563644,-0.305524478815382
140,University of Sussex,United Kingdom,33.4,88.3,37.2,86.1,30.6,54.4,12001,17.4,35%,2016,Europe,54,46,50.8679437,-0.0878561,698.496,0.35,-0.050216876744382,-1.58246539441909,-1.03026777140788,-1.06204178076251,-0.22040913248934,-0.100496626856252
141,University of Massachusetts,United States,40.2,48.9,36.3,88.1,52.2,54.3,56959,13,11%,2016,North America,49,51,42.36565,-71.10832,748.037,0.11,-0.303293607119604,-0.150495424084618,-0.591944919947082,0.349605632613125,-0.866359031092875,0.048595718887515
142,University of Vienna,Austria,40.8,92.6,50.5,63.6,30.2,54.2,34651,20.5,25%,2016,Europe,67,33,48.2131302,16.3606865,768.153,0.25,-0.328722099796985,-1.57678505129414,-0.202332090846164,-0.957526459156234,0.978350177438454,-0.216124652632819
143,University of Nottingham,United Kingdom,40.3,80.6,39,77.5,39.8,54.1,30144,15,27%,2016,Europe,54,46,52.9387428,-1.2002957,698.496,0.27,-0.21119593856026,-0.987612897435182,-0.607824125720941,-0.890757338625616,-0.001161077969581,0.099010555658279
144,"University of California, Santa Cruz",United States,31.1,45.6,34.2,99.9,36.1,53.9,17404,22.7,1%,2016,North America,53,47,36.99745,-122.05274,748.037,0.01,0.05426803792771,-0.618248390532268,-1.39136132915681,0.62159306912087,-1.12650183610663,-0.291925598639459
144,University of Lausanne,Switzerland,30.9,89.2,45.6,76.2,56,53.9,11964,13.1,22%,2016,Europe,,,46.5225695,6.5809505,1296.412,0.22,-1.0316523513042,-3.40210602235787,2.11235278673118,1.35851151211899,-0.426213173382441,-0.434129616219693
146,Autonomous University of Barcelona,Spain,40.3,50.3,40,83.8,34.9,53.8,30538,12.3,10%,2016,Europe,59,41,41.5019,2.1049,585.29,0.1,0.075408543067896,0.204478077391065,-1.56719891597484,-0.306730644567854,-0.210903663802467,-0.087112329081313
147,University of Virginia,United States,38.8,43.4,37.5,87.3,37.9,53.3,23845,10.2,12%,2016,North America,52,48,38.0410576,-78.5054996,748.037,0.12,-0.044222274718148,-0.26675946616639,-1.05059656960463,0.660760817695413,-0.519905991043134,-0.093498036570673
148,Korea Advanced Institute of Science and Technology (KAIST),South Korea,43.3,33.9,40.5,75.9,100,53,9027,10,9%,2016,Asia,20,80,36.3697191,127.362537,823.151,0.09,-0.858156121444287,1.13204032823371,1.34942617751249,0.709819506478429,-1.52326607668105,0.046120402714221
149,University of Adelaide,Australia,32.8,85.1,43.2,72.4,79.3,52.9,20771,30.1,26%,2016,Oceania,48,52,-34.9189226,138.6042367,771.256,0.26,-0.608972885107331,-0.632253103013364,1.08413641825816,-1.15157379869884,-0.838071161851264,-0.252907698827622
149,University of East Anglia,United Kingdom,31.9,83.5,28.7,92.7,28.5,52.9,14992,14.7,28%,2016,Europe,58,42,52.6221571,1.2409136,698.496,0.28,0.1755863607686,-1.62541537939594,-1.29647556514125,-0.848998858126964,-0.596365282292978,0.096042721441543
149,University of Twente,Netherlands,34.1,80.1,45.6,68.8,91.2,52.9,6631,12,26%,2016,Europe,37,63,52.2380139,6.8566761,800.681,0.26,-0.79405081760183,-0.299100580845698,1.60534492023606,-0.97022977492521,-0.954797080627985,-0.283848156027566
153,Sungkyunkwan University (SKKU),South Korea,51.4,36.7,53.5,53.8,97.5,52.8,24365,20.3,9%,2016,Asia,39,61,37.5870453,126.9907693,823.151,0.09,-1.03959586330709,1.42517160621003,1.84460552315003,0.569858682932689,-0.280827631952635,-0.041754006006501
154,VU University Amsterdam,Netherlands,28.4,54.9,37.1,90.7,60.1,52.5,23280,16.3,6%,2016,Europe,56,44,52.3334124,4.8657866,800.681,0.06,-0.198256242979622,-0.536311885698824,-0.123651285434834,0.26041528596739,-1.34586898774189,-0.40761009012726
155,KTH Royal Institute of Technology,Sweden,39,84.4,44.3,63.9,78.1,52.4,12062,14.6,21%,2016,Europe,30,70,59.2016758,17.6203201,765.585,0.21,-0.645325099516991,-0.438802684119097,1.22149992515258,-1.14861029647718,-0.36564341779714,-0.041286172836248
156,University of Cologne,Germany,42.2,53.1,38,75,68.5,52.3,43280,43.4,11%,2016,Europe,60,40,50.9282,6.9288,723.534,0.11,-0.367367788041317,0.334166236727212,0.213090947051008,-0.111821250120936,-0.701945613743335,0.128686681707175
157,University of Liverpool,United Kingdom,32.8,85.4,30.9,85.9,36.6,52.2,18815,13.6,30%,2016,Europe,52,48,53.4045857,-2.9645608,698.496,0.3,0.101364310084051,-1.41831729628781,-0.849057785253859,-1.01878989366656,-0.485384636528933,0.085575459822219
158,TU Dresden,Germany,41.4,47.7,45.8,66.1,99.7,52.1,35487,37.4,12%,2016,Europe,42,58,51.0282765,13.7359828,723.534,0.12,-0.741106949721677,1.25179467014035,1.38020731417026,-0.276550148018479,-1.04708876940647,-0.134312182570908
158,University of Rochester,United States,39.7,55.8,27.9,89,37,52.1,9390,4.5,26%,2016,North America,49,51,43.1306,-77.626,748.037,0.26,0.075906046381653,-0.718068092227134,-1.01975007669973,0.268223085983586,-0.648443931610122,0.320892687356973
160,Trinity College Dublin,Republic of Ireland,41.9,90.5,30.8,75.8,28,52,15521,18,25%,2016,Europe,57,43,53.3438406,-6.2543801,806.245,0.25,-0.04774242580138,-1.96159411022231,-0.473432635279762,-0.610155656054973,0.27717834070186,0.46838621327238
161,Lomonosov Moscow State University,Russia,75.4,57.8,66.7,86.1,95.7,51.9,30822,7.7,20%,2016,Asia,43,57,55.7022971,37.5317978,380.064,0.2,-2.52229410764683,2.50217873466919,-0.632340413234072,-1.91224795596888,-0.61340810305127,0.518533805566189
161,University of Miami,United States,41.7,64,22.3,90.1,35.5,51.9,15286,5.7,14%,2016,North America,50,50,25.7192,-80.2771,748.037,0.14,0.099132682304996,-1.01519083302594,-1.03580392078101,0.02403872140604,-0.671274002669447,0.623600115154968
163,University of Arizona,United States,38.7,38.6,41.8,79.5,32.4,51.7,36429,12.7,8%,2016,North America,52,48,32.228775,-110.9768841,748.037,0.08,0.106375279784452,-0.114886282940478,-1.0475337791459,0.836771748469279,-0.054721269284762,-0.264987034708923
164,Pompeu Fabra University,Spain,32.9,63.3,28,90.7,37.2,51.2,10901,18.3,13%,2016,Europe,59,41,41.379,2.1798,585.29,0.13,0.388583159320994,-0.364193050133872,-1.52644420998508,-0.769141654270968,-0.802521969711195,0.083198349561063
164,University of Reading,United Kingdom,39.3,85.1,37.3,69.9,34.2,51.2,12050,14.8,28%,2016,Europe,55,45,51.4414,-0.9418,698.496,0.28,0.062210964987261,-1.15937116677997,-0.526591991060811,-1.02907862546719,0.381907413253758,0.137584538945265
164,Yeshiva University,United States,44.8,28.5,23.7,92.8,-,51.2,6753,5.5,7%,2016,North America,53,47,40.8507,-73.9295,748.037,0.07,-0.252732754950981,0.723024369146995,-0.339473473511251,0.932633961265296,-1.67029784381271,0.585989943387864
167,"University of California, Riverside",United States,27.5,59.5,33.3,91.2,42.5,51.1,20626,22,12%,2016,North America,51,49,33.9637058,-117.339778,748.037,0.12,0.181155208850654,-0.841600241598506,-0.819318835783927,0.029160812458784,-0.993491958606603,-0.320413970246628
167,University of Leicester,United Kingdom,32.1,86.6,27.8,86,31.7,51.1,14541,13.4,35%,2016,Europe,54,46,52.6211,-1.1246,698.496,0.35,0.265233522839627,-1.57645238156221,-0.986134242062684,-1.01354624421057,-0.429239852588443,0.160923013470831
167,National Taiwan University,Taiwan,54.1,27.7,58,47.3,49.6,51.1,31891,11.9,7%,2016,Asia,39,61,25.0168284,121.5384692,640.288,0.07,-0.220596026370573,1.62642608231972,-0.186678073760542,0.469451818913068,1.21962420653614,-0.1939500193334
167,Technical University of Denmark,Denmark,37.3,85.1,29.9,77.8,50,51.1,9990,5,18%,2016,Europe,27,73,55.7854144,12.5202151,870.766,0.18,-0.22375116772709,-1.7084528541283,0.361910664067428,-0.352771268044097,-0.459701065489838,0.32384861623532
167,Universite Catholique de Louvain,Belgium,38.7,74.2,40.6,68.4,51,51.1,28856,42,19%,2016,Europe,54,46,50.6697,4.6156,780.779,0.19,-0.204045040144512,-0.810095334031838,0.234233989136665,-0.45103030634881,0.020274561060584,-0.020964215838548
172,University of Aberdeen,United Kingdom,29.7,91.4,31.4,82.6,43.1,51,12938,15.8,33%,2016,Europe,54,46,57.164588,-2.1018535,698.496,0.33,0.124535865156685,-1.45764592264714,-0.491260413459176,-1.3171567847603,-0.55054368019713,-0.012589482727492
172,University of Auckland,New Zealand,31.4,90.5,39.5,69.8,78,51,29787,18.9,28%,2016,Oceania,54,46,-36.8484794,174.7717277,777.034,0.28,-0.437042547594176,-0.845624285285449,1.19185719759571,-1.31246788941292,-0.77791157983326,-0.157160543069258
174,University of Barcelona,Spain,38.5,49.2,37.4,78.9,31.1,50.9,47491,12.2,10%,2016,Europe,62,38,41.3868913,2.1635238,585.29,0.1,0.369006105171392,0.1880308778246,-1.54355487446021,-0.262681029994229,-0.022600604732115,-0.075408752512599
175,University of Konstanz,Germany,38.5,58.3,46.7,61.9,92.4,50.8,10930,59.1,12%,2016,Europe,54,46,47.66033,9.17582,723.534,0.12,-0.577193214853576,0.819916913710405,1.36927286592926,-0.603648444490656,-0.71511047013336,-0.237282959023572
176,Eindhoven University of Technology,Netherlands,34.3,71.3,41,70.7,57.3,50.6,8176,16,14%,2016,Europe,19,81,51.4486602,5.4903996,800.681,0.14,-0.19632830461089,-0.752332746371388,0.436248329802065,-0.33402060458558,-0.307698293573271,-0.214341997892591
176,University College Dublin,Republic of Ireland,35,86.3,38.5,70.8,33.5,50.6,22193,24.5,23%,2016,Europe,,,53.3002031,-6.5330076,806.245,0.23,0.027486590358018,-1.69594824618338,-0.16825266506471,-0.586301742531025,0.300602400471472,-0.070036406027338
178,Hebrew University of Jerusalem,Israel,45.8,55.6,41.4,64.6,31.9,50.5,17612,10.7,5%,2016,Asia,55,45,31.7946,35.2414,794.796,0.05,-0.001528862660541,-0.567610596837968,-0.392411303677201,0.449275460075159,0.694703586201004,0.121688417006841
179,University of Waterloo,Canada,35.4,74.4,43.9,66.5,39.5,50.3,30726,24.2,14%,2016,North America,45,55,43.470613,-80.544958,695.607,0.14,0.095724374751483,-0.687813812315713,-0.348882858924001,-0.770816669885474,0.365516714181179,-0.277004091347331
180,University of Gothenburg,Sweden,28.5,58.3,39.8,81.8,30.3,50.2,26420,16.4,12%,2016,Europe,,,57.6985351,11.9712482,765.585,0.12,0.301247386712807,-0.956349812317732,-0.89993415704736,0.223954189534417,-0.236771755823133,-0.515271561438837
180,Scuola Normale Superiore di Pisa,Italy,42.5,45.2,23.2,84.5,71.2,50.2,769,8.5,17%,2016,Europe,35,65,43.70853,10.4036,740.975,0.17,-0.136687862308924,0.354073605559766,0.049707961123885,0.270187267651668,-1.38191192424079,0.599651569840696
182,University of Bergen,Norway,32.5,70,31.5,82.4,36.2,50.1,11623,11.1,12%,2016,Europe,60,40,60.3689555,5.3501637,1080.593,0.12,-0.142942182915907,-2.48285311262479,0.43777118576718,1.25461847869543,-0.433917605704546,-0.016493607665364
182,Cardiff University,United Kingdom,30.9,78.1,31.6,82,34.6,50.1,23347,13.1,23%,2016,Europe,57,43,51.4879961,-3.1796975,698.496,0.23,0.310907722622845,-1.20986237656796,-0.850302975274541,-0.779677844072594,-0.350484612124665,-0.045233627804779
182,University of Utah,United States,35.6,30.1,35.3,83.7,57.4,50.1,25674,16.9,9%,2016,North America,45,55,40.7628137,-111.8368719,748.037,0.09,0.057456800979196,0.508762437025818,-0.428679800708176,0.896630444598796,-1.01525217778301,-0.172064427265757
185,Brandeis University,United States,28.3,47,25.7,97.3,38.6,49.9,5495,12.6,22%,2016,North America,55,45,42.3655,-71.2587,748.037,0.22,0.401492320665482,-0.656748100342425,-1.2025043739312,0.530927628028098,-1.28014189840234,-0.101093128404959
185,University of Dundee,United Kingdom,25.6,78.5,26.9,90.2,49.5,49.9,11628,15.3,25%,2016,Europe,60,40,56.4579675,-2.9821483,698.496,0.25,0.258685879288696,-1.10948142506926,-0.576140148156971,-0.922205260809192,-1.18719076420588,-0.079307060801584
185,University of Wurzburg,Germany,34.6,50.9,35.8,79.1,47.9,49.9,26576,38.4,8%,2016,Europe,57,43,49.79391,9.95121,723.534,0.08,0.150080365320223,-0.146693011468148,-0.51142740969584,0.138763904391227,-0.541720059210977,-0.142652830915259
188,Paris-Sud University,France,38.7,64.2,29,79.8,28.8,49.8,27603,15,17%,2016,Europe,,,48.6977,2.1765,800.895,0.17,0.241995157837734,-1.23641448818818,-0.764964180994898,0.255903612948255,-0.085998779704336,0.279781111153408
189,Arizona State University,United States,32.4,31.9,38.1,84.6,32,49.7,83236,29.9,9%,2016,North America,50,50,32.2287642,-110.9574232,748.037,0.09,0.37896839656442,-0.072229296854355,-1.21365396377525,1.06131790091329,-0.439392122241435,-0.424908521726197
190,University of Antwerp,Belgium,31.6,64.8,40.8,71.7,60.3,49.6,12346,30.3,16%,2016,Europe,56,44,51.2228,4.4102,780.779,0.16,-0.083034215106046,-0.460847662391098,0.397070674142148,-0.242837597391354,-0.497468521530529,-0.340135056325531
190,Boston College,United States,34.1,60,29.3,83.3,46.8,49.6,13216,17.4,19%,2016,North America,54,46,42.3354481,-71.1681386,748.037,0.19,0.178118105716566,-0.630883084648137,-0.493966609006413,-0.025419269020859,-0.747574529946664,0.093096770547719
192,Ulm University,Germany,35.2,58.2,23.9,86.4,58.4,49.5,9187,11.2,10%,2016,Europe,47,53,48.4222,9.9556,723.534,0.1,0.126153427611159,-0.306539865890476,-0.317843611501683,-0.162665951968458,-1.21460469737794,0.32585463103714
193,University of Luxembourg,Luxembourg,25,99.8,26.7,84.8,38.1,49.4,5144,15.9,52%,2016,Europe,50,50,49.5043,5.9484,921.163,0.52,0.109419253528439,-2.81365909075343,0.162441412996207,-0.539359253760351,-0.657007721629383,-0.011895773873732
193,Texas A&M University,United States,49.4,47.8,52.4,47.1,46.4,49.4,50657,21.4,9%,2016,North America,47,53,30.6185,-96.3365,748.037,0.09,-0.147855590601933,0.450813172262228,0.285450630464917,0.291262100002467,1.19760234223755,-0.10301253293445
195,Charite Universitatsmedizin Berlin,Germany,37.3,61.1,22.2,83.8,68.4,49.3,6853,6.6,16%,2016,Europe,64,36,52.5265,13.3766,723.534,0.16,0.004947004538199,-0.152328739146445,0.078198464188977,-0.355538843796085,-1.33864511664373,0.497777456232339
196,Newcastle University,United Kingdom,30.9,84.3,27.5,81.5,34.7,49.2,20174,15.2,29%,2016,Europe,50,50,54.9802324,-1.6145263,698.496,0.29,0.386462187198679,-1.40904231134567,-0.778662815306065,-0.990366322239033,-0.376378414333691,0.1228173138743
196,"St Georges, University of London",United Kingdom,25.6,69.5,18.1,100,37.7,49.2,2958,13.4,17%,2016,Europe,61,39,51.4274,-0.1749,698.496,0.17,0.537544770598471,-1.24361431972087,-1.27368250617092,-0.450917755944858,-1.43680862865901,0.148947585499221
198,University of Trento,Italy,30.8,55.9,27.4,87.7,47.1,49.1,16841,43.2,8%,2016,Europe,51,49,46.0658836,11.1159894,740.975,0.08,0.29079264323995,-0.572934684547921,-0.64241990517693,0.082686530500976,-1.0254578312127,0.004259732636316
199,Paris Diderot University,France,30.5,64.9,22.9,91,29,48.9,27756,14.8,17%,2016,Europe,63,37,48.8283,2.3814,800.895,0.17,0.452912974954814,-1.50837908761947,-1.00973175754941,0.242287271906316,-0.751978600925967,0.154309637727096
200,Queens University Belfast,United Kingdom,34.1,93.4,33.3,68.9,35.7,48.8,17940,17.9,30%,2016,Europe,54,46,54.5841487,-5.933721,698.496,0.3,0.283291768813036,-1.4404926400528,-0.351603400998298,-1.35501675260961,0.250170601722567,0.109460039189812
201,Aalborg University,Denmark,25.1,71,28.4,73.8,43.7,-,17422,15.9,15%,2016,Europe,48,52,57.0159028,9.9753283,870.766,0.15,0.50677410445352,-1.5011081944054,0.238063149789112,0.104886384268218,-0.479115448207689,-0.176188895436324
202,"Birkbeck, University of London",United Kingdom,33.5,89.9,35.1,66.3,28.5,-,9454,17.2,38%,2016,Europe,55,45,51.522,-0.1305,698.496,0.38,0.426984227240777,-1.44289842365307,-0.529420552733511,-1.1839467151347,0.522873887161032,0.000599062436207
203,University of Bologna,Italy,39.3,39.9,29.5,73,34.5,-,85532,22.9,7%,2016,Europe,56,44,44.4947702,11.3558967,740.975,0.07,0.543481010265047,-0.068923807863117,-0.801776507745533,0.724815872301818,-0.053733461914826,0.192050525215469
204,University at Buffalo,United States,36.5,60.6,37.9,62,43.8,-,25668,19,19%,2016,North America,47,53,42.901646,-78.8683495,748.037,0.19,0.321679585604295,-0.376251520522791,-0.015308195375358,-0.108801044354162,0.287161114652106,-0.082131752505806
205,University of Calgary,Canada,33.9,70.1,36.7,67.8,52,-,28341,16.5,17%,2016,North America,53,47,51.0783651,-114.1283072,695.607,0.17,0.199952298837251,-0.386909024956341,-0.012318219054288,-0.738963663674086,-0.149564329547537,-0.094007641376895
206,Chalmers University of Technology,Sweden,36.6,77.6,35.3,52.2,79.5,-,8605,11.6,15%,2016,Europe,30,70,57.6896523,11.9766811,765.585,0.15,-0.02836359421487,-0.144673388950967,1.56327740267844,-0.988175508545926,-0.196636062684891,0.153136545476547
207,City University of Hong Kong,Hong Kong,32.1,81.6,26.7,76.8,50.1,-,10015,7.1,28%,2016,Asia,51,49,22.3376,114.1714,836.098,0.28,0.130030780389936,-1.52168249212454,0.279355762806977,-0.424145965483129,-0.590410663751506,0.212743648962896
208,Copenhagen Business School,Denmark,19.3,88.5,26.5,79.4,35.3,-,18293,42.7,19%,2016,Europe,48,52,55.6816,12.5297,870.766,0.19,0.604099116835489,-2.32358567409171,-0.004946454702642,-0.415408525012851,-0.549209768213466,-0.279568271015505
209,Dalhousie University,Canada,30.4,78.3,29.4,65.2,50.3,-,15064,14.4,18%,2016,North America,55,45,44.6392595,-63.5842348,695.607,0.18,0.534164386833042,-0.709940997298218,0.102058535689864,-1.02614584800809,-0.167144404687301,0.053190745954575
210,University of Duisburg-Essen,Germany,32.3,48.5,27,81.3,82.3,-,36051,46.6,11%,2016,Europe,49,51,51.4277,6.801,723.534,0.11,0.009599088097613,0.500382394008848,0.50160104740878,-0.10128266050221,-1.65521226140881,0.10431186175506
211,Ecole Normale Superieure de Lyon,France,41.6,65.6,30,69,31.7,-,2218,8,14%,2016,Europe,49,51,45.7297811,4.8265819,800.895,0.14,0.288946252981688,-1.05459677233825,-0.381252535166041,0.146350715023999,0.313245026705659,0.383030832283591
212,Florida State University,United States,38.5,41.6,40.1,64.7,32,-,41226,31.8,7%,2016,North America,55,45,30.4419,-84.2985,748.037,0.07,0.445948385270943,-0.044610401358587,-0.620895516485632,0.671707327165685,0.472427435430483,-0.18579575107398
